eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Nl_8,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Yl_8,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7,Vl_8
0.01,0.09041457775067449,158884,16360.30762425079,0.021658773,12932,3340,471,70,13,nan,nan,nan,nan,0.1642926440499881,-0.05391807764586637,-0.01121485373237017,-0.003914182547773554,-0.00483095237330349,nan,nan,nan,nan,0.05400414210592389,0.02992243697871725,0.004735627804189334,0.0007129280930333881,0.0001747522711413244,nan,nan,nan,nan
0.01,0.09403251817373863,142826,17888.80122708245,0.030898091,12922,2974,442,56,12,nan,nan,nan,nan,0.1707880442097851,-0.05334805585163232,-0.01174995617928631,-0.004937595818736926,-0.00671991818639094,nan,nan,nan,nan,0.05870289066711464,0.02541790981731385,0.004379596121745778,0.0004448395455192363,0.0001910788424170311,nan,nan,nan,nan
0.01,0.09878835403513918,132168,8052.009356793386,0.022259142,11752,3108,397,57,10,nan,nan,nan,nan,0.1662892846764845,-0.05711192595932917,-0.0160448382802164,0.00392064938717369,0.0017351842110266,nan,nan,nan,nan,0.05386767465603302,0.03051545871077613,0.003987025215552715,0.0005848573324865885,8.600736334964096e-05,nan,nan,nan,nan
0.01,0.1101140604530579,121145,3885.317997681522,0.016214727,11881,2890,362,51,9,nan,nan,nan,nan,0.1701002269615747,-0.04595259166397092,-0.010596012888093,-0.001281974041618403,-0.002155587914834501,nan,nan,nan,nan,0.05822225582381052,0.02724623408131791,0.003227427800110834,0.0005667949200061945,4.15009399453271e-05,nan,nan,nan,nan
0.01,0.1026372187264949,148522,4909.864181076906,0.019895215,13234,3271,425,64,12,nan,nan,nan,nan,0.1687412833051906,-0.05008767538327623,-0.01390550892300567,-0.004675256995044186,0.002564376722630365,nan,nan,nan,nan,0.05928380138877701,0.0287048425964598,0.004176858475366093,0.0007091323291530861,5.244460778761916e-05,nan,nan,nan,nan
0.01,0.1050980064879733,154579,17753.53173664696,0.020745953,12643,3302,413,70,13,nan,nan,nan,nan,0.1640235451548115,-0.04579981095543458,-0.01310616402479716,-0.0008891332992647921,0.0008695696126583013,nan,nan,nan,nan,0.05294725514154286,0.02714797871644814,0.003563763436897239,0.0008082078950029848,0.000189633964288047,nan,nan,nan,nan
0.05,0.1259892431800499,9096,87.73692370378528,0.001245818,360,100,100,3,nan,nan,nan,nan,nan,0.1586960880635911,-0.02477454685880964,-0.01424433901519728,0.006312040990465726,nan,nan,nan,nan,nan,0.0528793406492499,0.01468484978191188,0.00475752831578534,0.0001874720591961224,nan,nan,nan,nan,nan
0.05,0.09486261338294777,7351,185.3200367280199,0.000967927,151,100,100,nan,nan,nan,nan,nan,nan,0.1396809055882605,-0.04305096618925756,-0.001767326016055221,nan,nan,nan,nan,nan,nan,0.02949579538418005,0.01885151175422127,0.003173288300137329,nan,nan,nan,nan,nan,nan
0.05,0.09467471500771277,8809,41.15114055665578,0.001184688,385,125,100,2,nan,nan,nan,nan,nan,0.1790662333448166,-0.07328705693751553,-0.0126081978421836,0.001503736442595252,nan,nan,nan,nan,nan,0.06343737394156229,0.05249385973706696,0.002976453486211226,8.792978751422177e-05,nan,nan,nan,nan,nan
0.05,0.1130200179048339,9580,242.7325993725018,0.001276914,332,100,100,4,nan,nan,nan,nan,nan,0.1628079604904707,-0.04410999730866923,-0.01139405376345672,0.005716108486489169,nan,nan,nan,nan,nan,0.04508299315042966,0.02385273552450607,0.007208571111129953,0.0005186594003685937,nan,nan,nan,nan,nan
0.05,0.1148443678319097,9130,422.7716319514494,0.001237605,394,100,100,3,nan,nan,nan,nan,nan,0.1838408865167061,-0.05393405321884834,-0.001252773681040781,-0.01380969178490728,nan,nan,nan,nan,nan,0.07017687861592117,0.01995290793334979,0.002981225936468415,0.0009033581879304475,nan,nan,nan,nan,nan
0.05,0.097095129637514,8567,52.29939831517582,0.001149486,343,100,100,2,nan,nan,nan,nan,nan,0.167114543160041,-0.05464832599049872,-0.003538200870840496,-0.01183288666118783,nan,nan,nan,nan,nan,0.05923730237255355,0.02263278732156915,0.003365179277037738,0.0001117508511008031,nan,nan,nan,nan,nan
0.05,0.109108925746419,8501,0.1423988563619069,0.001137142,277,100,100,2,nan,nan,nan,nan,nan,0.1673118204513121,-0.03502253520578328,-0.01247159246396435,-0.01070876703514542,nan,nan,nan,nan,nan,0.05554490363980789,0.02079635918168623,0.002689663548904433,3.042710606023652e-07,nan,nan,nan,nan,nan
0.05,0.121100796852116,8524,205.0208686470978,0.00115928,300,100,100,2,nan,nan,nan,nan,nan,0.1705639792859204,-0.0510691114143956,-0.008284556351446535,0.009890485332037754,nan,nan,nan,nan,nan,0.04981916069324623,0.01950792598755231,0.002820037252743105,0.0004380787791604655,nan,nan,nan,nan,nan
0.05,0.1089032915485438,9171,116.5014775316007,0.001288842,371,108,100,3,nan,nan,nan,nan,nan,0.1715625884415689,-0.03338834200729705,-0.0173412933104371,-0.01192966157529091,nan,nan,nan,nan,nan,0.05017870741608095,0.0312097003989202,0.00500519165725132,0.000248934781050429,nan,nan,nan,nan,nan
0.05,0.06981075185865339,7373,283.0471433872343,0.0009554849999999999,173,100,100,nan,nan,nan,nan,nan,nan,0.1322730878685324,-0.04436191796085866,-0.01810041804902034,nan,nan,nan,nan,nan,nan,0.03115315733372456,0.0217992839200815,0.004846697660740314,nan,nan,nan,nan,nan,nan
